cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,water_cement_ratio,binder_total,agg_total,log_age
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3,10.76272036,1.0624360286591608,329.36,1838.69,1.3862943611198906
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,14,25.48303296,1.0624360286591608,329.36,1838.69,2.70805020110221
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28,21.53923024,1.0624360286591608,329.36,1838.69,3.367295829986474
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56,28.62704352,1.0624360286591608,329.36,1838.69,4.04305126783455
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,100,33.5430074,1.0624360286591608,329.36,1838.69,4.61512051684126
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3,7.74971024,0.7249181303959512,373.86,1838.81,1.3862943611198906
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14,17.8229546,0.7249181303959512,373.86,1838.81,2.70805020110221
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,28,24.24197616,0.7249181303959512,373.86,1838.81,3.367295829986474
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56,32.8535314,0.7249181303959512,373.86,1838.81,4.04305126783455
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100,39.2311844,0.7249181303959512,373.86,1838.81,4.61512051684126
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3,17.9953236,0.8502245929253229,336.28,1851.1799999999998,1.3862943611198906
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14,30.38520732,0.8502245929253229,336.28,1851.1799999999998,2.70805020110221
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28,45.70536404,0.8502245929253229,336.28,1851.1799999999998,3.367295829986474
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56,50.77301264,0.8502245929253229,336.28,1851.1799999999998,4.04305126783455
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100,53.90323368,0.8502245929253229,336.28,1851.1799999999998,4.61512051684126
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3,13.18278112,0.8502058383233534,336.34,1851.52,1.3862943611198906
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14,17.83674412,0.8502058383233534,336.34,1851.52,2.70805020110221
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28,40.2309246,0.8502058383233534,336.34,1851.52,3.367295829986474
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56,47.13257936,0.8502058383233534,336.34,1851.52,4.04305126783455
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100,49.973220479999995,0.8502058383233534,336.34,1851.52,4.61512051684126
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3,13.35515012,0.8500087077673284,347.84000000000003,1785.73,1.3862943611198906
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,14,22.31833812,0.8500087077673284,347.84000000000003,1785.73,2.70805020110221
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28,24.53845084,0.8500087077673284,347.84000000000003,1785.73,3.367295829986474
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,56,31.35047372,0.8500087077673284,347.84000000000003,1785.73,4.04305126783455
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,100,40.85834776,0.8500087077673284,347.84000000000003,1785.73,4.61512051684126
238.05,0.0,94.11,186.66,7.0,949.91,847.01,3,19.93275116,0.7841209829867675,332.16,1796.92,1.3862943611198906
238.05,0.0,94.11,186.66,7.0,949.91,847.01,14,25.68987576,0.7841209829867675,332.16,1796.92,2.70805020110221
238.05,0.0,94.11,186.66,7.0,949.91,847.01,28,30.2335226,0.7841209829867675,332.16,1796.92,3.367295829986474
238.05,0.0,94.11,186.66,7.0,949.91,847.01,56,39.58971192,0.7841209829867675,332.16,1796.92,4.04305126783455
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100,44.298833,0.7841209829867675,332.16,1796.92,4.61512051684126
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3,13.817099039999999,0.7496799999999999,345.69,1818.03,1.3862943611198906
250.0,0.0,95.69,187.42,5.53,956.86,861.17,14,24.91766264,0.7496799999999999,345.69,1818.03,2.70805020110221
250.0,0.0,95.69,187.42,5.53,956.86,861.17,28,29.21999288,0.7496799999999999,345.69,1818.03,3.367295829986474
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56,38.32797084,0.7496799999999999,345.69,1818.03,4.04305126783455
250.0,0.0,95.69,187.42,5.53,956.86,861.17,100,42.347615919999996,0.7496799999999999,345.69,1818.03,4.61512051684126
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3,13.54130864,0.7496706192358366,312.89,1911.3899999999999,1.3862943611198906
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,14,26.310404159999997,0.7496706192358366,312.89,1911.3899999999999,2.70805020110221
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,28,31.640053639999998,0.7496706192358366,312.89,1911.3899999999999,3.367295829986474
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56,42.54756396,0.7496706192358366,312.89,1911.3899999999999,4.04305126783455
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100,42.919881,0.7496706192358366,312.89,1911.3899999999999,4.61512051684126
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3,13.33446584,0.7496354142164934,312.96,1907.59,1.3862943611198906
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,14,25.3727168,0.7496354142164934,312.96,1907.59,2.70805020110221
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,28,37.404073,0.7496354142164934,312.96,1907.59,3.367295829986474
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,56,44.395359639999995,0.7496354142164934,312.96,1907.59,4.04305126783455
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,100,47.739318239999996,0.7496354142164934,312.96,1907.59,4.61512051684126
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3,19.519065559999998,0.75,336.78,1884.94,1.3862943611198906
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14,31.35047372,0.75,336.78,1884.94,2.70805020110221
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28,38.500339839999995,0.75,336.78,1884.94,3.367295829986474
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56,45.08483564,0.75,336.78,1884.94,4.04305126783455
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100,47.8151606,0.75,336.78,1884.94,4.61512051684126
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3,15.43736764,0.7506364617044229,353.37,1834.8500000000001,1.3862943611198906
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14,26.77235308,0.7506364617044229,353.37,1834.8500000000001,2.70805020110221
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28,33.72916592,0.7506364617044229,353.37,1834.8500000000001,3.367295829986474
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,56,42.69924868,0.7506364617044229,353.37,1834.8500000000001,4.04305126783455
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100,45.83636448,0.7506364617044229,353.37,1834.8500000000001,4.61512051684126
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3,17.22311048,0.7496916895413135,369.64,1786.13,1.3862943611198906
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14,29.93015316,0.7496916895413135,369.64,1786.13,2.70805020110221
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,28,29.654362759999998,0.7496916895413135,369.64,1786.13,3.367295829986474
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,56,36.96970312,0.7496916895413135,369.64,1786.13,4.04305126783455
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100,43.58177796,0.7496916895413135,369.64,1786.13,4.61512051684126
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3,13.12072828,0.7496916895413135,369.64,1786.13,1.3862943611198906
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14,24.42813468,0.7496916895413135,369.64,1786.13,2.70805020110221
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28,32.66047812,0.7496916895413135,369.64,1786.13,3.367295829986474
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,56,36.63875464,0.7496916895413135,369.64,1786.13,4.04305126783455
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100,44.209201119999996,0.7496916895413135,369.64,1786.13,4.61512051684126
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3,13.62404576,0.9349983460138935,348.39,1833.3999999999999,1.3862943611198906
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14,21.601283079999998,0.9349983460138935,348.39,1833.3999999999999,2.70805020110221
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28,27.77209328,0.9349983460138935,348.39,1833.3999999999999,3.367295829986474
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,56,35.570066839999996,0.9349983460138935,348.39,1833.3999999999999,4.04305126783455
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100,45.3675208,0.9349983460138935,348.39,1833.3999999999999,4.61512051684126
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3,7.3153403599999995,0.9350142825752583,349.22,1840.0500000000002,1.3862943611198906
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14,21.504756439999998,0.9350142825752583,349.22,1840.0500000000002,2.70805020110221
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28,31.2677366,0.9350142825752583,349.22,1840.0500000000002,3.367295829986474
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56,43.49904084,0.9350142825752583,349.22,1840.0500000000002,4.04305126783455
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100,48.67011084,0.9350142825752583,349.22,1840.0500000000002,4.61512051684126
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3,7.3980774799999995,0.9375296068214117,335.35,1876.9499999999998,1.3862943611198906
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14,23.5111316,0.9375296068214117,335.35,1876.9499999999998,2.70805020110221
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28,31.11605188,0.9375296068214117,335.35,1876.9499999999998,3.367295829986474
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56,39.14844728,0.9375296068214117,335.35,1876.9499999999998,4.04305126783455
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,100,48.15300384,0.9375296068214117,335.35,1876.9499999999998,4.61512051684126
290.35,0.0,96.18,168.08,9.41,961.18,865.0,3,22.50449664,0.5788875495092131,386.53000000000003,1826.1799999999998,1.3862943611198906
290.35,0.0,96.18,168.08,9.41,961.18,865.0,14,34.67374804,0.5788875495092131,386.53000000000003,1826.1799999999998,2.70805020110221
290.35,0.0,96.18,168.08,9.41,961.18,865.0,28,34.73580088,0.5788875495092131,386.53000000000003,1826.1799999999998,3.367295829986474
290.35,0.0,96.18,168.08,9.41,961.18,865.0,56,45.08483564,0.5788875495092131,386.53000000000003,1826.1799999999998,4.04305126783455
290.35,0.0,96.18,168.08,9.41,961.18,865.0,100,48.97348028,0.5788875495092131,386.53000000000003,1826.1799999999998,4.61512051684126
277.05,0.0,97.39,160.6,11.83,973.9,875.61,3,23.13881456,0.5796787583468688,374.44,1849.51,1.3862943611198906
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14,41.885667,0.5796787583468688,374.44,1849.51,2.70805020110221
277.05,0.0,97.39,160.6,11.83,973.9,875.61,28,48.28400428,0.5796787583468688,374.44,1849.51,3.367295829986474
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56,51.03501352,0.5796787583468688,374.44,1849.51,4.04305126783455
277.05,0.0,97.39,160.6,11.83,973.9,875.61,100,55.6407132,0.5796787583468688,374.44,1849.51,4.61512051684126
295.71,0.0,95.64,171.54,8.87,955.14,859.2,3,22.94576128,0.5800953637009232,391.34999999999997,1814.3400000000001,1.3862943611198906
295.71,0.0,95.64,171.54,8.87,955.14,859.2,14,35.2322236,0.5800953637009232,391.34999999999997,1814.3400000000001,2.70805020110221
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28,39.94134468,0.5800953637009232,391.34999999999997,1814.3400000000001,3.367295829986474
295.71,0.0,95.64,171.54,8.87,955.14,859.2,56,48.718374159999996,0.5800953637009232,391.34999999999997,1814.3400000000001,4.04305126783455
295.71,0.0,95.64,171.54,8.87,955.14,859.2,100,52.04164848,0.5800953637009232,391.34999999999997,1814.3400000000001,4.61512051684126
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,3,21.02212324,0.5803582065843294,351.75,1905.76,1.3862943611198906
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,14,33.35684888,0.5803582065843294,351.75,1905.76,2.70805020110221
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,28,33.94290348,0.5803582065843294,351.75,1905.76,3.367295829986474
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,56,44.14025352,0.5803582065843294,351.75,1905.76,4.04305126783455
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,100,45.3675208,0.5803582065843294,351.75,1905.76,4.61512051684126
249.1,0.0,98.75,158.11,12.8,987.76,889.01,3,15.361525279999999,0.6347250100361301,347.85,1876.77,1.3862943611198906
249.1,0.0,98.75,158.11,12.8,987.76,889.01,14,28.6822016,0.6347250100361301,347.85,1876.77,2.70805020110221
249.1,0.0,98.75,158.11,12.8,987.76,889.01,28,30.84715624,0.6347250100361301,347.85,1876.77,3.367295829986474
249.1,0.0,98.75,158.11,12.8,987.76,889.01,56,42.030456959999995,0.6347250100361301,347.85,1876.77,4.04305126783455
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100,51.0556978,0.6347250100361301,347.85,1876.77,4.61512051684126
252.31,0.0,98.75,146.25,14.17,987.76,889.01,3,21.78054684,0.5796440886211407,351.06,1876.77,1.3862943611198906
252.31,0.0,98.75,146.25,14.17,987.76,889.01,14,42.29245784,0.5796440886211407,351.06,1876.77,2.70805020110221
252.31,0.0,98.75,146.25,14.17,987.76,889.01,28,50.60064364,0.5796440886211407,351.06,1876.77,3.367295829986474
252.31,0.0,98.75,146.25,14.17,987.76,889.01,56,55.82687172,0.5796440886211407,351.06,1876.77,4.04305126783455
252.31,0.0,98.75,146.25,14.17,987.76,889.01,100,60.949678399999996,0.5796440886211407,351.06,1876.77,4.61512051684126
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3,23.52492112,0.5805615200745452,371.91,1887.69,1.3862943611198906
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14,42.21661548,0.5805615200745452,371.91,1887.69,2.70805020110221
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,28,52.5035974,0.5805615200745452,371.91,1887.69,3.367295829986474
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56,60.32225524,0.5805615200745452,371.91,1887.69,4.04305126783455
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,100,66.42411784,0.5805615200745452,371.91,1887.69,4.61512051684126
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,3,23.80071152,0.5797796924419238,396.41999999999996,1831.1,1.3862943611198906
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,14,38.76923548,0.5797796924419238,396.41999999999996,1831.1,2.70805020110221
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28,51.331488199999995,0.5797796924419238,396.41999999999996,1831.1,3.367295829986474
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56,56.847296199999995,0.5797796924419238,396.41999999999996,1831.1,4.04305126783455
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,100,58.60546,0.5797796924419238,396.41999999999996,1831.1,4.61512051684126
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,3,21.91154728,0.5882352941176471,414.70000000000005,1776.25,1.3862943611198906
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14,36.990387399999996,0.5882352941176471,414.70000000000005,1776.25,2.70805020110221
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28,47.401475,0.5882352941176471,414.70000000000005,1776.25,3.367295829986474
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56,51.95891136,0.5882352941176471,414.70000000000005,1776.25,4.04305126783455
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,100,56.7438748,0.5882352941176471,414.70000000000005,1776.25,4.61512051684126
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3,17.57474324,0.7241976232806212,388.48,1829.85,1.3862943611198906
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,14,33.72916592,0.7241976232806212,388.48,1829.85,2.70805020110221
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28,40.14818748,0.7241976232806212,388.48,1829.85,3.367295829986474
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56,46.6430514,0.7241976232806212,388.48,1829.85,4.04305126783455
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100,50.07664188,0.7241976232806212,388.48,1829.85,4.61512051684126
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3,17.36790044,0.724168618266979,387.74,1827.78,1.3862943611198906
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14,33.70158688,0.724168618266979,387.74,1827.78,2.70805020110221
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28,45.939785879999995,0.724168618266979,387.74,1827.78,3.367295829986474
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56,51.4349096,0.724168618266979,387.74,1827.78,4.04305126783455
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100,59.30183076,0.724168618266979,387.74,1827.78,4.61512051684126
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3,30.44726016,0.5797467441105378,399.46999999999997,1844.16,1.3862943611198906
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14,47.7117392,0.5797467441105378,399.46999999999997,1844.16,2.70805020110221
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28,63.14221208,0.5797467441105378,399.46999999999997,1844.16,3.367295829986474
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56,66.82401392,0.5797467441105378,399.46999999999997,1844.16,4.04305126783455
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100,66.9481196,0.5797467441105378,399.46999999999997,1844.16,4.61512051684126
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3,27.42046052,0.6449617376162764,396.65,1868.37,1.3862943611198906
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14,35.9561734,0.6449617376162764,396.65,1868.37,2.70805020110221
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,28,55.50971276,0.6449617376162764,396.65,1868.37,3.367295829986474
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56,61.99078716,0.6449617376162764,396.65,1868.37,4.04305126783455
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100,63.528318639999995,0.6449617376162764,396.65,1868.37,4.61512051684126
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3,18.01600788,0.7241973010702653,390.59,1794.88,1.3862943611198906
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14,38.60376124,0.7241973010702653,390.59,1794.88,2.70805020110221
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28,52.20022796,0.7241973010702653,390.59,1794.88,3.367295829986474
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56,53.95839176,0.7241973010702653,390.59,1794.88,4.04305126783455
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100,56.63355864,0.7241973010702653,390.59,1794.88,4.61512051684126
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3,15.340841,0.7241946538725155,342.98,1873.6100000000001,1.3862943611198906
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14,26.04840328,0.7241946538725155,342.98,1873.6100000000001,2.70805020110221
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28,30.219733079999997,0.7241946538725155,342.98,1873.6100000000001,3.367295829986474
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56,37.2661778,0.7241946538725155,342.98,1873.6100000000001,4.04305126783455
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100,46.2293658,0.7241946538725155,342.98,1873.6100000000001,4.61512051684126
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3,16.27852836,0.5707446808510638,376.0,1765.8600000000001,1.3862943611198906
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14,25.62092816,0.5707446808510638,376.0,1765.8600000000001,2.70805020110221
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28,31.971002119999998,0.5707446808510638,376.0,1765.8600000000001,3.367295829986474
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56,36.3009114,0.5707446808510638,376.0,1765.8600000000001,4.04305126783455
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100,43.0577762,0.5707446808510638,376.0,1765.8600000000001,4.61512051684126
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28,67.568648,0.28,500.0,1819.0,3.367295829986474
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28,57.226507999999995,0.29894736842105263,534.0,1739.0,3.367295829986474
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28,81.75116932,0.4603174603174603,452.0,1875.0,3.367295829986474
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28,64.0178466,0.38613861386138615,565.0,1660.0,3.367295829986474
451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28,78.80021203999999,0.36585365853658536,451.0,1775.0,3.367295829986474
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28,41.36856,0.313953488372093,516.0,1603.0,3.367295829986474
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28,60.280886679999995,0.3269230769230769,520.0,1710.0,3.367295829986474
528.0,0.0,0.0,185.0,6.86,920.0,720.0,28,56.83350668,0.3503787878787879,528.0,1640.0,3.367295829986474
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28,51.021224,0.33653846153846156,520.0,1675.0,3.367295829986474
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28,55.55108132,0.4103896103896104,521.0,1671.0,3.367295829986474
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28,44.13335876,0.3999200159968006,500.1,1737.6000000000001,3.367295829986474
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28,39.37597436,0.44434570095534326,500.1,1737.6000000000001,3.367295829986474
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28,55.647607959999995,0.42065491183879095,572.2,1600.0,3.367295829986474
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28,47.27736932,0.5015015015015015,513.5,1648.0,3.367295829986474
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28,44.32641204,0.5658682634730539,509.6,1600.0,3.367295829986474
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28,52.30364936,0.43209876543209874,405.0,1815.0,3.367295829986474
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28,49.249270679999995,0.95,400.0,1805.0,3.367295829986474
516.0,0.0,0.0,162.0,8.26,801.0,802.0,28,41.36856,0.313953488372093,516.0,1603.0,3.367295829986474
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28,29.15794004,1.2689655172413794,380.0,1713.0,3.367295829986474
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28,39.39665864,1.1375,410.0,1703.0,3.367295829986474
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28,39.300132,0.8076923076923077,390.0,1741.0,3.367295829986474
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28,67.86512268,0.636,525.0,1660.0,3.367295829986474
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28,58.522722879999996,0.3410526315789474,475.0,1706.0,3.367295829986474
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28,53.57917996,0.5719298245614035,475.0,1716.0,3.367295829986474
356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28,58.99846132,0.449438202247191,475.0,1718.0,3.367295829986474
275.0,180.0,120.0,162.0,10.35,830.0,765.0,28,76.23536132,0.5890909090909091,575.0,1595.0,3.367295829986474
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,69.83702404,0.302,500.0,1688.0,3.367295829986474
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3,14.39625888,0.9927878787878788,308.59000000000003,1906.5,1.3862943611198906
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3,19.41564416,1.060969696969697,425.6,1752.4,1.3862943611198906
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3,20.72564856,1.0107285288996237,426.43000000000006,1754.1,1.3862943611198906
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3,14.94094492,1.0484613086345982,425.87,1752.9,1.3862943611198906
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3,21.29101888,0.9093862397029817,358.36,1862.6999999999998,1.3862943611198906
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3,23.07676172,0.9494641004955631,397.12,1799.7,1.3862943611198906
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3,15.520104759999999,0.9822155688622755,409.4,1777.4,1.3862943611198906
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3,15.81657944,0.9915424889246879,427.08000000000004,1753.8000000000002,1.3862943611198906
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3,12.5484632,0.8753283597772408,315.52,1877.9,1.3862943611198906
250.0,0.0,95.69,191.84,5.33,948.9,857.2,3,8.48744956,0.76736,345.69,1806.1,1.3862943611198906
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3,15.60973664,0.7457142857142858,387.74,1815.5,1.3862943611198906
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3,12.17614616,0.8741010889665091,295.2,1899.8,1.3862943611198906
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3,11.98309288,0.76755380514779,369.64,1797.8999999999999,1.3862943611198906
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14,16.87837248,0.9927878787878788,308.59000000000003,1906.5,2.70805020110221
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14,33.08795324,1.060969696969697,425.6,1752.4,2.70805020110221
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14,34.23937816,1.0107285288996237,426.43000000000006,1754.1,2.70805020110221
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14,31.812422639999998,1.0484613086345982,425.87,1752.9,2.70805020110221
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14,29.7508894,0.9093862397029817,358.36,1862.6999999999998,2.70805020110221
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14,33.00521612,0.9494641004955631,397.12,1799.7,2.70805020110221
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14,32.90179472,0.9822155688622755,409.4,1777.4,2.70805020110221
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14,29.55094136,0.9915424889246879,427.08000000000004,1753.8000000000002,2.70805020110221
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14,19.41564416,0.8753283597772408,315.52,1877.9,2.70805020110221
250.0,0.0,95.69,191.84,5.33,948.9,857.2,14,24.65566176,0.76736,345.69,1806.1,2.70805020110221
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14,29.592309919999998,0.7457142857142858,387.74,1815.5,2.70805020110221
194.68,0.0,100.52,170.17,7.48,998.0,901.8,14,24.28334472,0.8741010889665091,295.2,1899.8,2.70805020110221
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14,20.72564856,0.76755380514779,369.64,1797.8999999999999,2.70805020110221
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28,26.200088,0.9927878787878788,308.59000000000003,1906.5,3.367295829986474
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28,46.38794528,1.060969696969697,425.6,1752.4,3.367295829986474
